ID,userID,resultId,TaskPage,Answer,QueryLanguage,In,Out
4747,4799,121,0,0,English,41:45.4,41:45.4
4748,4799,123,2,1,English,42:15.0,42:15.0
4749,4799,124,3,0,English,42:36.7,42:36.7
4750,4799,125,4,0,English,42:48.9,42:48.9
4751,4799,126,5,0,English,42:57.0,42:57.0
4752,4799,122,1,1,English,43:03.4,43:03.4
4753,4799,1800,0,0,Spanish,43:14.6,43:14.6
4754,4799,1801,1,0,Spanish,43:17.7,43:17.7
4755,4799,1803,3,0,Spanish,43:27.2,43:27.2
4756,4799,1804,4,0,Spanish,43:31.7,43:31.7
4757,4799,1805,5,0,Spanish,43:33.9,43:33.9
4758,4799,1802,2,0,Spanish,43:40.0,43:40.0
4759,4799,151,0,0,English,43:58.0,43:58.0
4760,4799,1230,1,0,English,44:13.1,44:13.1
4761,4799,1231,3,0,English,44:35.1,44:35.1
4762,4799,1232,5,0,English,44:50.2,44:50.2
4763,4799,153,4,1,English,44:52.5,44:52.5
4764,4799,152,2,1,English,44:55.4,44:55.4
4765,4799,691,1,0,Spanish,45:33.9,45:33.9
4766,4799,1772,5,0,Spanish,46:01.5,46:01.5
4767,4799,1771,4,0,Spanish,46:02.2,46:02.2
4768,4799,1770,3,0,Spanish,46:05.8,46:05.8
4769,4799,692,2,1,Spanish,46:13.5,46:13.5
4770,4799,690,0,1,Spanish,46:24.1,46:24.1
4771,4799,1260,0,0,English,46:34.9,46:34.9
4772,4799,1261,1,0,English,46:56.1,46:56.1
4773,4799,183,5,0,English,47:01.0,47:01.0
4774,4799,1262,2,0,English,47:33.9,47:33.9
4775,4799,182,4,0,English,47:37.0,47:37.0
4776,4799,181,3,0,English,47:37.4,47:37.4
4777,4799,665,5,0,Spanish,48:06.3,48:06.3
4778,4799,664,4,0,Spanish,48:13.1,48:13.1
4779,4799,663,3,0,Spanish,48:27.9,48:27.9
4780,4799,662,2,0,Spanish,48:36.4,48:36.4
4781,4799,661,1,0,Spanish,48:41.0,48:41.0
4782,4799,660,0,0,Spanish,48:42.2,48:42.2
4783,4799,1290,0,0,English,48:49.8,48:49.8
4784,4799,1291,1,0,English,48:53.1,48:53.1
4785,4799,1293,3,0,English,49:17.6,49:17.6
4786,4799,1294,4,0,English,49:44.9,49:44.9
4787,4799,1292,2,1,English,49:50.1,49:50.1
4788,4799,1295,5,0,English,49:51.0,49:51.0
4789,4799,630,0,0,Spanish,50:06.5,50:06.5
4790,4799,1710,1,0,Spanish,50:09.1,50:09.1
4791,4799,1711,3,0,Spanish,50:23.2,50:23.2
4792,4799,632,4,1,Spanish,50:28.7,50:28.7
4793,4799,631,2,1,Spanish,51:00.0,51:00.0
4794,4799,1712,5,0,Spanish,51:03.7,51:03.7
4795,4799,241,0,0,English,51:10.3,51:10.3
4796,4799,242,1,0,English,51:12.1,51:12.1
4797,4799,243,2,0,English,51:14.8,51:14.8
4798,4799,1320,3,0,English,51:17.1,51:17.1
4799,4799,1321,4,0,English,51:20.6,51:20.6
4800,4799,1322,5,0,English,51:21.9,51:21.9
4801,4799,1682,2,0,Spanish,51:43.6,51:43.6
4802,4799,602,5,1,Spanish,51:57.7,51:57.7
4803,4799,601,4,1,Spanish,52:02.3,52:02.3
4804,4799,600,3,1,Spanish,52:15.3,52:15.3
4805,4799,1681,1,0,Spanish,52:17.8,52:17.8
4806,4799,1680,0,0,Spanish,52:28.4,52:28.4
4807,4799,271,0,0,English,52:35.8,52:35.8
4808,4799,272,1,0,English,52:36.4,52:36.4
4809,4799,273,2,0,English,52:39.8,52:39.8
4810,4799,274,3,0,English,52:42.8,52:42.8
4811,4799,276,5,0,English,52:50.3,52:50.3
4812,4799,275,4,0,English,52:51.9,52:51.9
4813,4799,1655,5,1,Spanish,53:15.8,53:15.8
4814,4799,1654,4,0,Spanish,53:20.7,53:20.7
4815,4799,1652,2,0,Spanish,53:33.6,53:33.6
4816,4799,1651,1,1,Spanish,53:43.7,53:43.7
4817,4799,1650,0,1,Spanish,53:51.7,53:51.7
4818,4799,1653,3,0,Spanish,53:57.5,53:57.5
4819,4799,301,0,0,English,54:11.2,54:11.2
4820,4799,1380,1,0,English,54:13.4,54:13.4
4821,4799,302,2,0,English,54:21.4,54:21.4
4822,4799,1381,3,0,English,54:28.9,54:28.9
4823,4799,303,4,0,English,54:36.6,54:36.6
4824,4799,1382,5,0,English,54:38.7,54:38.7
4825,4799,541,0,0,Spanish,54:50.5,54:50.5
4826,4799,542,1,0,Spanish,54:52.2,54:52.2
4827,4799,543,2,0,Spanish,54:56.9,54:56.9
4828,4799,1620,3,0,Spanish,55:01.6,55:01.6
4829,4799,1621,4,0,Spanish,55:06.4,55:06.4
4830,4799,1622,5,0,Spanish,55:08.8,55:08.8
4831,4799,1410,0,0,English,55:15.8,55:15.8
4831,4799,1411,1,0,English,55:15.8,55:15.8
4832,4799,1412,2,0,English,55:18.5,55:18.5
4833,4799,331,3,0,English,55:21.1,55:21.1
4834,4799,332,4,0,English,55:28.9,55:28.9
4835,4799,333,5,0,English,55:33.8,55:33.8
4836,4799,511,0,0,Spanish,55:52.3,55:52.3
4837,4799,516,5,0,Spanish,55:58.6,55:58.6
4838,4799,515,4,1,Spanish,56:04.3,56:04.3
4839,4799,514,3,1,Spanish,56:08.8,56:08.8
4840,4799,513,2,1,Spanish,56:11.2,56:11.2
4841,4799,512,1,0,Spanish,56:14.4,56:14.4
4842,4799,1440,0,0,English,56:21.6,56:21.6
4843,4799,1441,1,1,English,56:23.8,56:23.8
4844,4799,1442,2,0,English,56:25.6,56:25.6
4845,4799,1443,3,0,English,56:27.7,56:27.7
4846,4799,1444,4,0,English,56:28.9,56:28.9
4847,4799,1445,5,0,English,56:30.2,56:30.2
4848,4799,481,0,0,Spanish,56:41.7,56:41.7
4849,4799,1560,1,0,Spanish,56:43.0,56:43.0
4850,4799,482,2,0,Spanish,56:44.7,56:44.7
4851,4799,1561,3,0,Spanish,56:49.4,56:49.4
4852,4799,483,4,0,Spanish,56:54.3,56:54.3
4853,4799,1562,5,1,Spanish,56:56.6,56:56.6
4854,4799,391,0,0,English,57:05.9,57:05.9
4855,4799,392,1,0,English,57:07.7,57:07.7
4856,4799,393,2,1,English,57:11.3,57:11.3
4857,4799,1470,3,0,English,57:12.4,57:12.4
4858,4799,1471,4,0,English,57:13.7,57:13.7
4859,4799,1472,5,1,English,57:14.9,57:14.9
4860,4799,1531,1,1,Spanish,57:24.5,57:24.5
4861,4799,1532,2,0,Spanish,57:25.2,57:25.2
4862,4799,451,3,0,Spanish,57:26.4,57:26.4
4863,4799,452,4,0,Spanish,57:27.5,57:27.5
4864,4799,453,5,0,Spanish,57:28.4,57:28.4
4865,4799,1530,0,1,Spanish,57:30.1,57:30.1
4866,4799,421,0,0,English,57:40.6,57:40.6
4867,4799,422,1,0,English,57:45.2,57:45.2
4868,4799,423,2,0,English,57:47.2,57:47.2
4869,4799,424,3,0,English,57:48.6,57:48.6
4870,4799,425,4,0,English,57:50.4,57:50.4
4871,4799,426,5,1,English,57:53.7,57:53.7
4884,5689,1650,0,0,Spanish,35:48.2,35:48.2
4885,5689,1651,1,0,Spanish,35:54.8,35:54.8
4886,5689,1652,2,1,Spanish,35:55.4,35:55.4
4887,5689,1653,3,0,Spanish,35:58.6,35:58.6
4888,5689,1654,4,0,Spanish,36:00.8,36:00.8
4889,5689,1655,5,1,Spanish,36:01.9,36:01.9
4890,5689,600,0,1,English,36:12.0,36:12.0
4891,5689,1680,1,0,English,36:13.2,36:13.2
4892,5689,601,2,0,English,36:20.1,36:20.1
4893,5689,1681,3,0,English,36:23.9,36:23.9
4894,5689,602,4,0,English,36:32.1,36:32.1
4895,5689,1682,5,0,English,36:35.3,36:35.3
4896,5689,542,1,0,Spanish,36:45.3,36:45.3
4897,5689,541,0,1,Spanish,36:46.8,36:46.8
4898,5689,543,2,1,Spanish,36:53.3,36:53.3
4899,5689,1620,3,0,Spanish,36:54.0,36:54.0
4900,5689,1622,5,0,Spanish,36:57.3,36:57.3
4901,5689,1621,4,1,Spanish,36:58.3,36:58.3
4902,5689,1711,1,0,English,37:12.4,37:12.4
4903,5689,1710,0,0,English,37:13.5,37:13.5
4904,5689,1712,2,0,English,37:16.1,37:16.1
4905,5689,630,3,0,English,37:21.0,37:21.0
4906,5689,632,5,0,English,37:23.5,37:23.5
4907,5689,631,4,0,English,37:24.5,37:24.5
4908,5689,511,0,0,Spanish,37:36.0,37:36.0
4909,5689,512,1,0,Spanish,37:40.0,37:40.0
4910,5689,513,2,0,Spanish,37:41.9,37:41.9
4911,5689,514,3,1,Spanish,37:42.8,37:42.8
4912,5689,515,4,1,Spanish,37:48.3,37:48.3
4913,5689,516,5,0,Spanish,37:49.5,37:49.5
4914,5689,1740,0,1,English,37:59.2,37:59.2
4915,5689,1742,2,0,English,38:04.3,38:04.3
4916,5689,1741,1,0,English,38:08.3,38:08.3
4917,5689,1743,3,0,English,38:11.1,38:11.1
4918,5689,1744,4,0,English,38:15.3,38:15.3
4919,5689,1745,5,0,English,38:19.9,38:19.9
4920,5689,481,0,0,Spanish,38:36.9,38:36.9
4921,5689,1560,1,1,Spanish,38:43.8,38:43.8
4922,5689,482,2,0,Spanish,38:47.9,38:47.9
4923,5689,1561,3,0,Spanish,38:50.2,38:50.2
4924,5689,483,4,0,Spanish,38:53.0,38:53.0
4925,5689,1562,5,0,Spanish,38:54.9,38:54.9
4926,5689,690,0,0,English,39:05.3,39:05.3
4927,5689,691,1,0,English,39:08.6,39:08.6
4928,5689,692,2,1,English,39:15.8,39:15.8
4929,5689,1770,3,0,English,39:20.8,39:20.8
4930,5689,1771,4,0,English,39:26.8,39:26.8
4931,5689,1772,5,0,English,39:29.6,39:29.6
4932,5689,1530,0,0,Spanish,39:35.4,39:35.4
4933,5689,1531,1,1,Spanish,39:38.0,39:38.0
4934,5689,1532,2,0,Spanish,39:39.7,39:39.7
4935,5689,451,3,0,Spanish,39:41.8,39:41.8
4936,5689,452,4,0,Spanish,39:43.2,39:43.2
4937,5689,453,5,0,Spanish,39:44.9,39:44.9
4938,5689,720,0,0,English,39:58.1,39:58.1
4939,5689,721,1,1,English,40:04.4,40:04.4
4940,5689,722,2,0,English,40:09.3,40:09.3
4941,5689,723,3,0,English,40:10.2,40:10.2
4942,5689,724,4,1,English,40:14.0,40:14.0
4943,5689,725,5,1,English,40:17.6,40:17.6
4944,5689,1500,0,0,Spanish,40:29.9,40:29.9
4945,5689,1501,1,0,Spanish,40:30.7,40:30.7
4946,5689,1502,2,0,Spanish,40:32.9,40:32.9
4947,5689,1503,3,0,Spanish,40:34.4,40:34.4
4948,5689,1504,4,0,Spanish,40:37.4,40:37.4
4949,5689,1505,5,0,Spanish,40:37.9,40:37.9
4950,5689,1830,1,0,English,40:50.7,40:50.7
4951,5689,1831,3,0,English,40:56.2,40:56.2
4952,5689,750,0,1,English,41:02.1,41:02.1
4953,5689,752,4,0,English,41:04.1,41:04.1
4953,5689,751,2,0,English,41:04.1,41:04.1
4954,5689,1832,5,1,English,41:05.5,41:05.5
4955,5689,391,0,0,Spanish,41:17.8,41:17.8
4956,5689,392,1,0,Spanish,41:23.0,41:23.0
4957,5689,393,2,0,Spanish,41:25.5,41:25.5
4958,5689,1470,3,0,Spanish,41:29.1,41:29.1
4959,5689,1471,4,0,Spanish,41:31.6,41:31.6
4960,5689,1472,5,0,Spanish,41:33.7,41:33.7
4961,5689,1859,0,0,English,41:53.6,41:53.6
4962,5689,1860,1,0,English,41:58.5,41:58.5
4963,5689,1861,2,1,English,42:01.2,42:01.2
4964,5689,780,3,0,English,42:06.1,42:06.1
4965,5689,781,4,0,English,42:08.3,42:08.3
4966,5689,782,5,0,English,42:11.1,42:11.1
4967,5689,361,0,0,Spanish,42:23.5,42:23.5
4968,5689,362,1,1,Spanish,42:24.9,42:24.9
4969,5689,363,2,0,Spanish,42:28.0,42:28.0
4970,5689,364,3,0,Spanish,42:31.0,42:31.0
4971,5689,365,4,0,Spanish,42:33.4,42:33.4
4972,5689,366,5,0,Spanish,42:37.4,42:37.4
4973,5689,1889,0,0,English,42:51.9,42:51.9
4974,5689,1890,1,1,English,42:54.9,42:54.9
4975,5689,1891,2,0,English,42:57.7,42:57.7
4976,5689,1892,3,1,English,43:04.1,43:04.1
4977,5689,1893,4,0,English,43:06.3,43:06.3
4978,5689,1894,5,0,English,43:09.5,43:09.5
4979,5689,1410,1,0,Spanish,43:32.4,43:32.4
4980,5689,331,0,1,Spanish,43:34.6,43:34.6
4981,5689,332,2,0,Spanish,43:38.3,43:38.3
4982,5689,1411,3,0,Spanish,43:40.7,43:40.7
4983,5689,333,4,1,Spanish,43:42.3,43:42.3
4984,5689,1412,5,0,Spanish,43:43.8,43:43.8
4985,5689,1919,3,0,English,43:54.9,43:54.9
4986,5689,1920,4,0,English,43:59.0,43:59.0
4987,5689,1921,5,0,English,44:01.8,44:01.8
4988,5689,842,2,1,English,44:03.2,44:03.2
4989,5689,841,1,1,English,44:05.4,44:05.4
4990,5689,840,0,1,English,44:06.4,44:06.4
4991,5689,1380,0,0,Spanish,44:16.9,44:16.9
4992,5689,1381,1,0,Spanish,44:22.6,44:22.6
4993,5689,1382,2,0,Spanish,44:24.0,44:24.0
4994,5689,301,3,1,Spanish,44:27.1,44:27.1
4995,5689,302,4,0,Spanish,44:29.7,44:29.7
4996,5689,303,5,0,Spanish,44:30.8,44:30.8
4997,5689,870,0,0,English,44:37.5,44:37.5
4998,5689,871,1,0,English,44:42.8,44:42.8
4999,5689,872,2,0,English,44:45.8,44:45.8
5000,5689,873,3,0,English,44:50.9,44:50.9
5001,5689,874,4,1,English,44:53.4,44:53.4
5002,5689,875,5,0,English,44:56.7,44:56.7
5003,5689,1350,0,0,Spanish,45:13.3,45:13.3
5004,5689,1351,1,0,Spanish,45:15.7,45:15.7
5005,5689,1352,2,0,Spanish,45:17.6,45:17.6
5006,5689,1353,3,1,Spanish,45:20.2,45:20.2
5007,5689,1354,4,1,Spanish,45:30.1,45:30.1
5008,5689,1355,5,0,Spanish,45:30.8,45:30.8
5009,5689,1080,1,0,English,45:46.2,45:46.2
5010,5689,1,0,1,English,45:50.9,45:50.9
5011,5689,2,2,0,English,45:51.5,45:51.5
5012,5689,1081,3,0,English,45:53.3,45:53.3
5013,5689,3,4,0,English,45:58.0,45:58.0
5014,5689,1082,5,0,English,46:04.0,46:04.0
5015,5689,242,1,0,Spanish,46:13.2,46:13.2
5016,5689,241,0,0,Spanish,46:13.9,46:13.9
5017,5689,243,2,0,Spanish,46:17.0,46:17.0
5018,5689,1320,3,0,Spanish,46:17.8,46:17.8
5019,5689,1321,4,1,Spanish,46:20.3,46:20.3
5020,5689,1322,5,1,Spanish,46:22.5,46:22.5
5021,5689,1110,0,0,English,46:35.4,46:35.4
5022,5689,1111,1,0,English,46:36.7,46:36.7
5023,5689,1112,2,0,English,46:40.1,46:40.1
5024,5689,31,3,0,English,46:42.3,46:42.3
5025,5689,32,4,0,English,46:43.7,46:43.7
5026,5689,33,5,0,English,46:44.7,46:44.7
5027,5689,211,0,0,Spanish,46:54.3,46:54.3
5028,5689,212,1,0,Spanish,47:02.2,47:02.2
5029,5689,213,2,1,Spanish,47:08.2,47:08.2
5030,5689,214,3,1,Spanish,47:12.0,47:12.0
5031,5689,215,4,1,Spanish,47:13.4,47:13.4
5032,5689,216,5,1,Spanish,47:15.2,47:15.2
5033,5689,1141,1,0,English,47:20.9,47:20.9
5034,5689,1140,0,0,English,47:28.1,47:28.1
5035,5689,1142,2,0,English,47:30.6,47:30.6
5036,5689,1143,3,0,English,47:32.5,47:32.5
5037,5689,1144,4,1,English,47:35.1,47:35.1
5038,5689,1145,5,0,English,47:36.6,47:36.6
5039,5689,181,0,0,Spanish,47:57.0,47:57.0
5040,5689,1260,1,0,Spanish,47:58.9,47:58.9
5041,5689,182,2,0,Spanish,48:01.5,48:01.5
5042,5689,1261,3,0,Spanish,48:06.1,48:06.1
5043,5689,183,4,0,Spanish,48:07.2,48:07.2
5044,5689,1262,5,0,Spanish,48:10.1,48:10.1
5045,5689,91,0,0,English,48:14.9,48:14.9
5046,5689,92,1,0,English,48:18.3,48:18.3
5047,5689,93,2,0,English,48:20.5,48:20.5
5048,5689,1170,3,0,English,48:22.2,48:22.2
5049,5689,1171,4,0,English,48:23.8,48:23.8
5050,5689,1172,5,0,English,48:25.3,48:25.3
5051,5689,1230,0,0,Spanish,48:47.2,48:47.2
5052,5689,1231,1,1,Spanish,48:51.7,48:51.7
5053,5689,1232,2,0,Spanish,48:54.4,48:54.4
5054,5689,151,3,0,Spanish,48:59.7,48:59.7
5055,5689,152,4,0,Spanish,49:03.4,49:03.4
5056,5689,153,5,0,Spanish,49:04.7,49:04.7
5057,5689,121,0,0,English,49:11.2,49:11.2
5058,5689,122,1,1,English,49:21.5,49:21.5
5059,5689,123,2,0,English,49:23.1,49:23.1
5060,5689,124,3,0,English,49:25.9,49:25.9
5061,5689,125,4,0,English,49:27.8,49:27.8
5062,5689,126,5,0,English,49:28.8,49:28.8
5260,452,61,0,0,Spanish,30:04.8,30:04.8
5261,452,1140,1,0,Spanish,30:21.9,30:21.9
5262,452,62,2,1,Spanish,30:27.7,30:27.7
5263,452,1141,3,1,Spanish,30:28.7,30:28.7
5264,452,63,4,0,Spanish,30:30.5,30:30.5
5265,452,1142,5,1,Spanish,30:32.6,30:32.6
5266,452,91,0,1,English,30:42.8,30:42.8
5267,452,92,1,1,English,30:44.6,30:44.6
5268,452,1171,4,0,English,30:57.5,30:57.5
5269,452,1172,5,0,English,30:58.7,30:58.7
5270,452,1170,3,1,English,30:59.5,30:59.5
5271,452,93,2,1,English,31:00.9,31:00.9
5272,452,31,0,0,Spanish,31:33.9,31:33.9
5273,452,32,1,1,Spanish,31:36.3,31:36.3
5274,452,33,2,1,Spanish,31:42.8,31:42.8
5275,452,34,3,0,Spanish,31:44.6,31:44.6
5276,452,35,4,0,Spanish,31:47.1,31:47.1
5277,452,36,5,0,Spanish,31:50.8,31:50.8
5278,452,1200,0,0,English,32:00.2,32:00.2
5279,452,1201,1,0,English,32:02.6,32:02.6
5280,452,1202,2,1,English,32:04.9,32:04.9
5281,452,1203,3,0,English,32:07.5,32:07.5
5282,452,1204,4,1,English,32:09.1,32:09.1
5283,452,1205,5,1,English,32:12.8,32:12.8
5284,452,1080,0,1,Spanish,32:56.4,32:56.4
5285,452,1081,1,0,Spanish,33:01.5,33:01.5
5286,452,1082,2,1,Spanish,33:03.4,33:03.4
5287,452,1,3,0,Spanish,33:11.0,33:11.0
5288,452,2,4,0,Spanish,33:14.3,33:14.3
5289,452,3,5,1,Spanish,33:15.7,33:15.7
5290,452,151,0,1,English,33:31.7,33:31.7
5291,452,1230,1,1,English,33:40.4,33:40.4
5292,452,152,2,0,English,33:43.0,33:43.0
5293,452,1231,3,0,English,33:46.3,33:46.3
5294,452,153,4,1,English,33:51.8,33:51.8
5295,452,1232,5,0,English,33:55.1,33:55.1
5296,452,870,0,0,Spanish,34:04.7,34:04.7
5297,452,871,1,0,Spanish,34:07.4,34:07.4
5298,452,872,2,0,Spanish,34:10.1,34:10.1
5299,452,1949,3,0,Spanish,34:12.0,34:12.0
5300,452,1950,4,0,Spanish,34:13.1,34:13.1
5301,452,1951,5,0,Spanish,34:15.0,34:15.0
5302,452,181,0,0,English,34:23.4,34:23.4
5303,452,182,1,0,English,34:26.2,34:26.2
5304,452,183,2,0,English,34:28.0,34:28.0
5305,452,184,3,1,English,34:30.6,34:30.6
5306,452,185,4,1,English,34:33.1,34:33.1
5307,452,186,5,0,English,34:34.3,34:34.3
5308,452,1919,0,1,Spanish,34:48.3,34:48.3
5309,452,1920,1,1,Spanish,35:07.0,35:07.0
5310,452,1921,2,1,Spanish,35:08.2,35:08.2
5311,452,1922,3,1,Spanish,35:09.9,35:09.9
5312,452,1923,4,1,Spanish,35:11.7,35:11.7
5313,452,1924,5,1,Spanish,35:13.4,35:13.4
5314,452,1290,0,1,English,35:26.0,35:26.0
5315,452,1291,1,0,English,35:27.8,35:27.8
5316,452,1292,2,0,English,35:31.2,35:31.2
5317,452,211,3,0,English,35:35.9,35:35.9
5318,452,212,4,1,English,35:40.2,35:40.2
5319,452,213,5,0,English,35:44.5,35:44.5
5320,452,810,0,0,Spanish,35:57.2,35:57.2
5321,452,1889,1,0,Spanish,35:58.3,35:58.3
5322,452,811,2,1,Spanish,36:05.2,36:05.2
5323,452,1890,3,0,Spanish,36:07.4,36:07.4
5324,452,812,4,0,Spanish,36:09.0,36:09.0
5325,452,1891,5,0,Spanish,36:13.2,36:13.2
5326,452,241,0,0,English,36:19.5,36:19.5
5327,452,242,1,0,English,36:20.8,36:20.8
5328,452,243,2,0,English,36:22.5,36:22.5
5329,452,1320,3,0,English,36:23.7,36:23.7
5330,452,1321,4,0,English,36:25.0,36:25.0
5331,452,1322,5,0,English,36:28.1,36:28.1
5332,452,780,0,0,Spanish,36:56.4,36:56.4
5333,452,781,1,0,Spanish,36:58.6,36:58.6
5334,452,782,2,1,Spanish,37:00.7,37:00.7
5335,452,783,3,0,Spanish,37:02.4,37:02.4
5336,452,784,4,1,Spanish,37:06.0,37:06.0
5337,452,785,5,1,Spanish,37:10.7,37:10.7
5338,452,1350,0,0,English,37:15.2,37:15.2
5339,452,1351,1,0,English,37:17.4,37:17.4
5340,452,1352,2,1,English,37:22.5,37:22.5
5341,452,1353,3,1,English,37:31.7,37:31.7
5342,452,1354,4,1,English,37:32.7,37:32.7
5343,452,1355,5,0,English,37:34.9,37:34.9
5344,452,1830,0,0,Spanish,37:49.8,37:49.8
5345,452,1831,1,0,Spanish,37:51.0,37:51.0
5346,452,1832,2,1,Spanish,37:53.0,37:53.0
5347,452,750,3,0,Spanish,37:55.0,37:55.0
5348,452,751,4,0,Spanish,37:57.0,37:57.0
5349,452,752,5,0,Spanish,37:59.5,37:59.5
5350,452,301,0,1,English,38:07.4,38:07.4
5351,452,1380,1,0,English,38:08.9,38:08.9
5352,452,302,2,1,English,38:11.2,38:11.2
5353,452,1381,3,1,English,38:14.5,38:14.5
5354,452,303,4,0,English,38:17.2,38:17.2
5355,452,1382,5,0,English,38:18.3,38:18.3
5356,452,720,0,0,Spanish,38:31.3,38:31.3
5357,452,721,1,0,Spanish,38:33.1,38:33.1
5358,452,722,2,0,Spanish,38:43.8,38:43.8
5359,452,1800,3,0,Spanish,38:47.1,38:47.1
5360,452,1801,4,0,Spanish,38:49.7,38:49.7
5361,452,1802,5,0,Spanish,38:50.7,38:50.7
5362,452,331,0,0,English,38:56.0,38:56.0
5363,452,332,1,0,English,38:59.7,38:59.7
5364,452,333,2,1,English,39:01.4,39:01.4
5365,452,334,3,0,English,39:06.2,39:06.2
5366,452,335,4,0,English,39:07.9,39:07.9
5367,452,336,5,0,English,39:13.5,39:13.5
5368,452,1770,0,0,Spanish,39:43.9,39:43.9
5369,452,1771,1,0,Spanish,39:47.8,39:47.8
5370,452,1772,2,0,Spanish,39:48.9,39:48.9
5371,452,1773,3,0,Spanish,39:50.3,39:50.3
5372,452,1775,5,0,Spanish,39:52.9,39:52.9
5373,452,1774,4,0,Spanish,39:55.0,39:55.0
5374,452,1440,0,0,English,40:03.0,40:03.0
5375,452,1441,1,1,English,40:04.6,40:04.6
5376,452,1442,2,0,English,40:05.8,40:05.8
5377,452,361,3,0,English,40:08.9,40:08.9
5378,452,362,4,1,English,40:11.3,40:11.3
5379,452,363,5,0,English,40:12.7,40:12.7
5380,452,660,0,1,Spanish,40:23.5,40:23.5
5381,452,1740,1,1,Spanish,40:50.7,40:50.7
5382,452,661,2,1,Spanish,40:51.5,40:51.5
5383,452,1741,3,1,Spanish,40:52.4,40:52.4
5384,452,662,4,1,Spanish,40:54.6,40:54.6
5385,452,1742,5,1,Spanish,40:56.1,40:56.1
5386,452,391,0,0,English,41:02.7,41:02.7
5387,452,392,1,0,English,41:05.5,41:05.5
5388,452,393,2,1,English,41:06.6,41:06.6
5389,452,1470,3,0,English,41:08.2,41:08.2
5390,452,1471,4,0,English,41:09.4,41:09.4
5391,452,1472,5,1,English,41:10.6,41:10.6
5392,452,630,0,0,Spanish,41:21.7,41:21.7
5393,452,631,1,0,Spanish,41:23.8,41:23.8
5394,452,632,2,0,Spanish,41:25.8,41:25.8
5395,452,633,3,0,Spanish,41:29.4,41:29.4
5396,452,634,4,0,Spanish,41:31.3,41:31.3
5397,452,635,5,0,Spanish,41:33.3,41:33.3
5398,452,1500,0,0,English,41:46.0,41:46.0
5399,452,1501,1,0,English,41:47.6,41:47.6
5400,452,1502,2,0,English,41:53.7,41:53.7
5401,452,1503,3,0,English,42:01.2,42:01.2
5402,452,1504,4,0,English,42:02.5,42:02.5
5403,452,1505,5,1,English,42:04.1,42:04.1
5404,452,1680,0,0,Spanish,42:17.2,42:17.2
5405,452,1681,1,1,Spanish,42:20.3,42:20.3
5406,452,1682,2,0,Spanish,42:21.4,42:21.4
5407,452,600,3,0,Spanish,42:22.3,42:22.3
5408,452,601,4,0,Spanish,42:24.4,42:24.4
5409,452,602,5,0,Spanish,42:26.9,42:26.9
5410,452,451,0,0,English,42:33.8,42:33.8
5411,452,1530,1,0,English,42:34.9,42:34.9
5412,452,452,2,0,English,42:36.7,42:36.7
5413,452,1531,3,0,English,42:39.9,42:39.9
5414,452,453,4,0,English,42:41.5,42:41.5
5415,452,1532,5,0,English,42:43.2,42:43.2
5416,452,570,0,0,Spanish,42:53.5,42:53.5
5417,452,571,1,1,Spanish,42:56.8,42:56.8
5418,452,572,2,0,Spanish,43:08.1,43:08.1
5419,452,1650,3,0,Spanish,43:10.2,43:10.2
5420,452,1651,4,0,Spanish,43:11.2,43:11.2
5421,452,1652,5,0,Spanish,43:13.0,43:13.0
5422,452,481,0,0,English,43:22.2,43:22.2
5423,452,482,1,0,English,43:24.4,43:24.4
5424,452,483,2,0,English,43:25.8,43:25.8
5425,452,484,3,0,English,43:28.3,43:28.3
5426,452,485,4,0,English,43:30.9,43:30.9
5427,452,486,5,0,English,43:32.5,43:32.5
5428,452,1620,0,0,Spanish,43:44.5,43:44.5
5429,452,1621,1,0,Spanish,43:45.9,43:45.9
5430,452,1622,2,0,Spanish,43:46.8,43:46.8
5431,452,1623,3,0,Spanish,43:47.8,43:47.8
5432,452,1624,4,0,Spanish,43:49.1,43:49.1
5433,452,1625,5,0,Spanish,43:50.1,43:50.1
5434,452,1590,0,0,English,44:29.1,44:29.1
5435,452,1591,1,1,English,44:33.7,44:33.7
5436,452,1592,2,1,English,44:34.9,44:34.9
5437,452,511,3,0,English,44:37.1,44:37.1
5438,452,512,4,1,English,44:41.0,44:41.0
5439,452,513,5,1,English,44:42.6,44:42.6
5446,6853,1470,0,0,Spanish,18:57.3,18:57.3
5447,6853,1471,1,0,Spanish,19:01.0,19:01.0
5448,6853,1472,2,1,Spanish,19:09.0,19:09.0
5449,6853,391,3,0,Spanish,19:14.2,19:14.2
5450,6853,392,4,0,Spanish,19:24.0,19:24.0
5451,6853,393,5,1,Spanish,19:31.0,19:31.0
5452,6853,1500,0,0,English,19:44.3,19:44.3
5453,6853,1501,1,0,English,19:57.8,19:57.8
5454,6853,1502,2,0,English,20:00.6,20:00.6
5455,6853,1503,3,1,English,20:08.0,20:08.0
5456,6853,1504,4,1,English,20:17.6,20:17.6
5457,6853,1505,5,0,English,20:20.1,20:20.1
5458,6853,361,0,0,Spanish,20:35.8,20:35.8
5459,6853,1440,1,0,Spanish,20:39.3,20:39.3
5460,6853,362,2,0,Spanish,20:46.5,20:46.5
5461,6853,1441,3,1,Spanish,20:52.1,20:52.1
5462,6853,363,4,1,Spanish,21:02.6,21:02.6
5463,6853,1442,5,0,Spanish,21:07.8,21:07.8
5464,6853,451,0,0,English,21:26.3,21:26.3
